ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,itemCategory,itemId,chanceWeight,quantity,onlyForClass,eventFlagId,unknown_6,unknown_7,midstPadding,weaponTypeDiscovery,
450000501,uncommon fire Milady_1,0,0,[0|0|0],6,67500500,100,1,0,0,-1,0,[0|0|0|0],-1
450000501,uncommon fire Great Katana_1,0,0,[0|0|0],6,66500500,100,1,0,0,-1,0,[0|0|0|0],-1
450000502,Rare Fire Ansbach's Longbow,0,0,[0|0|0],6,41080500,100,1,0,0,-1,0,[0|0|0|0],-1
450000502,Rare Fire Harald Curved Greatsword,0,0,[0|0|0],6,8090500,100,1,0,0,-1,0,[0|0|0|0],-1
450000502,Rare Fire Black Knight Greataxe,0,0,[0|0|0],6,15150500,100,1,0,0,-1,0,[0|0|0|0],-1
450000601,uncommon lightning Backhand Blade,0,0,[0|0|0],6,64500600,100,1,0,0,-1,0,[0|0|0|0],-1
450000601,uncommon lightning Sellsword Twinblades_1,0,0,[0|0|0],6,70900600,100,1,0,0,-1,0,[0|0|0|0],-1
450000601,uncommon lightning Dragonslayer Axe_1,0,0,[0|0|0],6,14200600,100,1,0,0,-1,0,[0|0|0|0],-1
450000601,uncommon lightning Milady_1,0,0,[0|0|0],6,67500600,100,1,0,0,-1,0,[0|0|0|0],-1
450000601,uncommon lightning Great Katana_1,0,0,[0|0|0],6,66500600,100,1,0,0,-1,0,[0|0|0|0],-1
450000602,Rare Lightning Ansbach's Longbow,0,0,[0|0|0],6,41080600,100,1,0,0,-1,0,[0|0|0|0],-1
450000602,Rare Lightning Harald Curved Greatsword,0,0,[0|0|0],6,8090600,100,1,0,0,-1,0,[0|0|0|0],-1
450000601,uncommon lightning Gotthard Twinswords,0,0,[0|0|0],6,2570600,100,1,0,0,-1,0,[0|0|0|0],-1
450000602,Rare Lightning Black Knight Greataxe,0,0,[0|0|0],6,15150600,100,1,0,0,-1,0,[0|0|0|0],-1
450000701,uncommon holy Backhand Blade,0,0,[0|0|0],6,64500700,100,1,0,0,-1,0,[0|0|0|0],-1
450000701,uncommon holy Sellsword Twinblades_1,0,0,[0|0|0],6,70900700,100,1,0,0,-1,0,[0|0|0|0],-1
450000701,uncommon holy Dragonslayer Axe_1,0,0,[0|0|0],6,14200700,100,1,0,0,-1,0,[0|0|0|0],-1
450000701,uncommon holy Milady_1,0,0,[0|0|0],6,67500700,100,1,0,0,-1,0,[0|0|0|0],-1
450000701,uncommon holy Great Katana_1,0,0,[0|0|0],6,66500700,100,1,0,0,-1,0,[0|0|0|0],-1
450000702,Rare Holy Ansbach's Longbow,0,0,[0|0|0],6,41080700,100,1,0,0,-1,0,[0|0|0|0],-1
450000702,Rare Holy Harald Curved Greatsword,0,0,[0|0|0],6,8090700,100,1,0,0,-1,0,[0|0|0|0],-1
450000701,uncommon holy Gotthard Twinswords,0,0,[0|0|0],6,2570700,100,1,0,0,-1,0,[0|0|0|0],-1
450000702,Rare Holy Black Knight Greataxe,0,0,[0|0|0],6,15150700,100,1,0,0,-1,0,[0|0|0|0],-1
450000801,uncommon magic Backhand Blade,0,0,[0|0|0],6,64500800,100,1,0,0,-1,0,[0|0|0|0],-1
450000801,uncommon magic Sellsword Twinblades_1,0,0,[0|0|0],6,70900800,100,1,0,0,-1,0,[0|0|0|0],-1
450000801,uncommon magic Dragonslayer Axe_1,0,0,[0|0|0],6,14200800,100,1,0,0,-1,0,[0|0|0|0],-1
450000801,uncommon magic Milady_1,0,0,[0|0|0],6,67500800,100,1,0,0,-1,0,[0|0|0|0],-1
450000801,uncommon magic Great Katana_1,0,0,[0|0|0],6,66500800,100,1,0,0,-1,0,[0|0|0|0],-1
450000802,Rare Magic Ansbach's Longbow,0,0,[0|0|0],6,41080800,100,1,0,0,-1,0,[0|0|0|0],-1
450000802,Rare Magic Harald Curved Greatsword,0,0,[0|0|0],6,8090800,100,1,0,0,-1,0,[0|0|0|0],-1
450000801,uncommon magic Gotthard Twinswords,0,0,[0|0|0],6,2570800,100,1,0,0,-1,0,[0|0|0|0],-1
450000802,Rare Magic Black Knight Greataxe,0,0,[0|0|0],6,15150800,100,1,0,0,-1,0,[0|0|0|0],-1
450000901,uncommon frost Backhand Blade,0,0,[0|0|0],6,64500900,100,1,0,0,-1,0,[0|0|0|0],-1
450000901,uncommon frost Sellsword Twinblades_1,0,0,[0|0|0],6,70900900,100,1,0,0,-1,0,[0|0|0|0],-1
450000901,uncommon frost Dragonslayer Axe_1,0,0,[0|0|0],6,14200900,100,1,0,0,-1,0,[0|0|0|0],-1
450000901,uncommon frost Milady_1,0,0,[0|0|0],6,67500900,100,1,0,0,-1,0,[0|0|0|0],-1
450000901,uncommon frost Great Katana_1,0,0,[0|0|0],6,66500900,100,1,0,0,-1,0,[0|0|0|0],-1
450000902,Rare Frost Ansbach's Longbow,0,0,[0|0|0],6,41080900,100,1,0,0,-1,0,[0|0|0|0],-1
450000902,Rare Frost Harald Curved Greatsword,0,0,[0|0|0],6,8090900,100,1,0,0,-1,0,[0|0|0|0],-1
450000901,uncommon frost Gotthard Twinswords,0,0,[0|0|0],6,2570900,100,1,0,0,-1,0,[0|0|0|0],-1
450000902,Rare Frost Black Knight Greataxe,0,0,[0|0|0],6,41080900,100,1,0,0,-1,0,[0|0|0|0],-1
450001001,uncommon poison Backhand Blade,0,0,[0|0|0],6,64501000,100,1,0,0,-1,0,[0|0|0|0],-1
450001001,uncommon poison Sellsword Twinblades_1,0,0,[0|0|0],6,70901000,100,1,0,0,-1,0,[0|0|0|0],-1
450001001,uncommon poison Dragonslayer Axe_1,0,0,[0|0|0],6,14201000,100,1,0,0,-1,0,[0|0|0|0],-1
450001001,uncommon poison Milady_1,0,0,[0|0|0],6,67501000,100,1,0,0,-1,0,[0|0|0|0],-1
450001001,uncommon poison Great Katana_1,0,0,[0|0|0],6,66501000,100,1,0,0,-1,0,[0|0|0|0],-1
450001002,Rare Poison Ansbach's Longbow,0,0,[0|0|0],6,41081000,100,1,0,0,-1,0,[0|0|0|0],-1
450001002,Rare Poison Harald Curved Greatsword,0,0,[0|0|0],6,8091000,100,1,0,0,-1,0,[0|0|0|0],-1
450001001,uncommon poison Gotthard Twinswords,0,0,[0|0|0],6,2571000,100,1,0,0,-1,0,[0|0|0|0],-1
450001002,Rare Poison Black Knight Greataxe,0,0,[0|0|0],6,15151000,100,1,0,0,-1,0,[0|0|0|0],-1
450001101,uncommon blood Backhand Blade,0,0,[0|0|0],6,64501100,100,1,0,0,-1,0,[0|0|0|0],-1
450001101,uncommon blood Sellsword Twinblades_1,0,0,[0|0|0],6,70901100,100,1,0,0,-1,0,[0|0|0|0],-1
450001101,uncommon blood Milady_1,0,0,[0|0|0],6,67501100,100,1,0,0,-1,0,[0|0|0|0],-1
450001101,uncommon blood Great Katana_1,0,0,[0|0|0],6,66501100,100,1,0,0,-1,0,[0|0|0|0],-1
450001102,Rare Blood Ansbach's Longbow,0,0,[0|0|0],6,41081100,100,1,0,0,-1,0,[0|0|0|0],-1
450001102,Rare Blood Harald Curved Greatsword,0,0,[0|0|0],6,8091100,100,1,0,0,-1,0,[0|0|0|0],-1
450001101,uncommon blood Gotthard Twinswords,0,0,[0|0|0],6,2571100,100,1,0,0,-1,0,[0|0|0|0],-1
450001201,uncommon occult Backhand Blade,0,0,[0|0|0],6,64501200,100,1,0,0,-1,0,[0|0|0|0],-1
450001201,uncommon occult Sellsword Twinblades_1,0,0,[0|0|0],6,70901200,100,1,0,0,-1,0,[0|0|0|0],-1
450001201,uncommon occult Dragonslayer Axe_1,0,0,[0|0|0],6,14201200,100,1,0,0,-1,0,[0|0|0|0],-1
450001201,uncommon occult Milady_1,0,0,[0|0|0],6,67501200,100,1,0,0,-1,0,[0|0|0|0],-1
450001201,uncommon occult Great Katana_1,0,0,[0|0|0],6,66501200,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Aquamarine Dagger,0,0,[0|0|0],6,11405000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Quakestone Hammer,0,0,[0|0|0],6,12405000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Harald Curved Greatsword,0,0,[0|0|0],6,8095000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Star-Lined Sword,0,0,[0|0|0],6,9115000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Devonia's Hammer,0,0,[0|0|0],6,23505000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Sword of Night,0,0,[0|0|0],6,9105000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Ansbach's Longbow,0,0,[0|0|0],6,41085000,80,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Lothric's Holy Sword,0,0,[0|0|0],6,2165000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Lorian's Greatsword,0,0,[0|0|0],6,4125000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Ringed Knight Paired Greatsword,0,0,[0|0|0],6,16305000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Dane's Footwork,0,0,[0|0|0],6,21905000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Carian Sorcery Sword,0,0,[0|0|0],6,2535000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Demon's Scar,0,0,[0|0|0],6,7135000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Repeating Crossbow_1,0,0,[0|0|0],6,43095000,50,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Ringed Knight Spear_1,0,0,[0|0|0],6,16205000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Black Knight Greataxe_1,0,0,[0|0|0],6,15155000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Fume Ultra Greatsword_1,0,0,[0|0|0],6,4095000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Claws of Night_1,0,0,[0|0|0],6,22505000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Ledo's great hammer_1,0,0,[0|0|0],6,12225000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Crucifix of the Mad King_1,0,0,[0|0|0],6,18175000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Crow Quills_1,0,0,[0|0|0],6,5075000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Greatsword of Solitude_1,0,0,[0|0|0],6,3555000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Ringed Knight Straight Sword_1,0,0,[0|0|0],6,2125000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Sword of Darkness_1,0,0,[0|0|0],6,2565000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Sword of Light_1,0,0,[0|0|0],6,2555000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Curseblade Cirque_1,0,0,[0|0|0],6,64525000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Dragon-hunter's Great Katana_1,0,0,[0|0|0],6,66515000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Rakshasa's Great katana_1,0,0,[0|0|0],6,66525000,100,1,0,0,-1,0,[0|0|0|0],-1
450005000,Unique Leda's Sword_1,0,0,[0|0|0],6,67515000,100,1,0,0,-1,0,[0|0|0|0],-1
450005050,Unique Untyped Ansbach's Longbow,0,0,[0|0|0],6,41085050,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Aquamarine Dagger,0,0,[0|0|0],6,11405060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Quakestone Hammer,0,0,[0|0|0],6,12405060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Harald Curved Greatsword,0,0,[0|0|0],6,8095060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Star-Lined Sword,0,0,[0|0|0],6,9115060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Devonia's Hammer,0,0,[0|0|0],6,23505060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Sword of Night,0,0,[0|0|0],6,9105060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Ansbach's Longbow,0,0,[0|0|0],6,41085000,80,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Ringed Knight Paired Greatsword_1,0,0,[0|0|0],6,16305060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Dane's Footwork_1,0,0,[0|0|0],6,21905060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Carian Sorcery Sword_1,0,0,[0|0|0],6,2535060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Demon's Scar_1,0,0,[0|0|0],6,7135060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Ringed Knight Spear_1,0,0,[0|0|0],6,16205060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Black Knight Greataxe_1,0,0,[0|0|0],6,15155060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Fume Ultra Greatsword_1,0,0,[0|0|0],6,4095060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Claws of Night_1,0,0,[0|0|0],6,22505060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Ledo's great hammer_1,0,0,[0|0|0],6,12225060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Crucifix of the Mad King_1,0,0,[0|0|0],6,18175060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Crow Quills_1,0,0,[0|0|0],6,5075060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Greatsword of Solitude_1,0,0,[0|0|0],6,3555060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Ringed Knight Straight Sword_1,0,0,[0|0|0],6,2125060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Sword of Darkness_1,0,0,[0|0|0],6,2565060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Sword of Light_1,0,0,[0|0|0],6,2555060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Curseblade Cirque_1,0,0,[0|0|0],6,64525060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Dragon-hunter's Great Katana_1,0,0,[0|0|0],6,66515060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Rakshasa's Great katana_1,0,0,[0|0|0],6,66525060,100,1,0,0,-1,0,[0|0|0|0],-1
450005060,Unique Rot Leda's Sword_1,0,0,[0|0|0],6,67515060,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Aquamarine Dagger,0,0,[0|0|0],6,11405070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Quakestone Hammer,0,0,[0|0|0],6,12405070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Harald Curved Greatsword,0,0,[0|0|0],6,8095070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Star-Lined Sword,0,0,[0|0|0],6,9115070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Devonia's Hammer,0,0,[0|0|0],6,23505070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Sword of Night,0,0,[0|0|0],6,9105070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Ansbach's Longbow,0,0,[0|0|0],6,41085070,80,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Ringed Knight Paired Greatsword_1,0,0,[0|0|0],6,16305070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Dane's Footwork_1,0,0,[0|0|0],6,21905070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Carian Sorcery Sword_1,0,0,[0|0|0],6,2535070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Demon's Scar_1,0,0,[0|0|0],6,7135070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Ringed Knight Spear_1,0,0,[0|0|0],6,16205070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Black Knight Greataxe_1,0,0,[0|0|0],6,15155070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Fume Ultra Greatsword_1,0,0,[0|0|0],6,4095070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Claws of Night_1,0,0,[0|0|0],6,22505070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Ledo's great hammer_1,0,0,[0|0|0],6,12225070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Crucifix of the Mad King_1,0,0,[0|0|0],6,18175070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Crow Quills_1,0,0,[0|0|0],6,5075070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Greatsword of Solitude_1,0,0,[0|0|0],6,3555070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Ringed Knight Straight Sword_1,0,0,[0|0|0],6,2125070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Sword of Darkness_1,0,0,[0|0|0],6,2565070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Sword of Light_1,0,0,[0|0|0],6,2555070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Curseblade Cirque_1,0,0,[0|0|0],6,64525070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Dragon-hunter's Great Katana_1,0,0,[0|0|0],6,66515070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Rakshasa's Great katana_1,0,0,[0|0|0],6,66525070,100,1,0,0,-1,0,[0|0|0|0],-1
450005070,Unique Sleep Leda's Sword_1,0,0,[0|0|0],6,67515070,100,1,0,0,-1,0,[0|0|0|0],-1
450005100,Unique Elemental Ansbach's Longbow,0,0,[0|0|0],6,41085100,100,1,0,0,-1,0,[0|0|0|0],-1
450005100,Unique Elemental Black Knight Greataxe,0,0,[0|0|0],6,15155100,100,1,0,0,-1,0,[0|0|0|0],-1
450005500,Unique Fire Ansbach's Longbow,0,0,[0|0|0],6,41085500,100,1,0,0,-1,0,[0|0|0|0],-1
450005500,Unique Fire Harald Curved Greatsword,0,0,[0|0|0],6,8095500,100,1,0,0,-1,0,[0|0|0|0],-1
450005500,Unique Fire Black Knight Greataxe,0,0,[0|0|0],6,15155500,100,1,0,0,-1,0,[0|0|0|0],-1
450005600,Unique Lightning Ansbach's Longbow,0,0,[0|0|0],6,41085600,100,1,0,0,-1,0,[0|0|0|0],-1
450005600,Unique Lightning Harald Curved Greatsword,0,0,[0|0|0],6,8095600,100,1,0,0,-1,0,[0|0|0|0],-1
450005600,Unique Lightning Black Knight Greataxe,0,0,[0|0|0],6,15155600,100,1,0,0,-1,0,[0|0|0|0],-1
450005700,Unique Holy Ansbach's Longbow,0,0,[0|0|0],6,41085700,100,1,0,0,-1,0,[0|0|0|0],-1
450005700,Unique Holy Harald Curved Greatsword,0,0,[0|0|0],6,8095700,100,1,0,0,-1,0,[0|0|0|0],-1
450005700,Unique Holy Black Knight Greataxe,0,0,[0|0|0],6,15155700,100,1,0,0,-1,0,[0|0|0|0],-1
450005800,Unique Magic Ansbach's Longbow,0,0,[0|0|0],6,41085800,100,1,0,0,-1,0,[0|0|0|0],-1
450005800,Unique Magic Harald Curved Greatsword,0,0,[0|0|0],6,8095800,100,1,0,0,-1,0,[0|0|0|0],-1
450005800,Unique Magic Black Knight Greataxe,0,0,[0|0|0],6,15155800,100,1,0,0,-1,0,[0|0|0|0],-1
450005900,Unique Frost Ansbach's Longbow,0,0,[0|0|0],6,41085900,100,1,0,0,-1,0,[0|0|0|0],-1
450005900,Unique Frost Harald Curved Greatsword,0,0,[0|0|0],6,8095900,100,1,0,0,-1,0,[0|0|0|0],-1
450005900,Unique Frost Black Knight Greataxe,0,0,[0|0|0],6,15155900,100,1,0,0,-1,0,[0|0|0|0],-1
450006000,Unique Poison Ansbach's Longbow,0,0,[0|0|0],6,41086000,100,1,0,0,-1,0,[0|0|0|0],-1
450006000,Unique Poison Harald Curved Greatsword,0,0,[0|0|0],6,8096000,100,1,0,0,-1,0,[0|0|0|0],-1
450006000,Unique Poison Black Knight Greataxe,0,0,[0|0|0],6,15156000,100,1,0,0,-1,0,[0|0|0|0],-1
450006100,Unique Blood Ansbach's Longbow,0,0,[0|0|0],6,41086100,100,1,0,0,-1,0,[0|0|0|0],-1
450006100,Unique Blood Harald Curved Greatsword,0,0,[0|0|0],6,8096100,100,1,0,0,-1,0,[0|0|0|0],-1
