ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,targetWeaponId,swordArtsTableId,attachEffectTableId_1,attachEffectTableId_2,attachEffectTableId_3,weaponLevel,isCursed,unknown_1,magicTableId_1,magicTableId_2,attachEffectTableId_4,attachEffectTableId_5,attachEffectTableId_6,
21900000,[Rare] Dane's Footwork,1,0,[0|0|0],21900000,-1,501200200,-1,-1,0,0,0,-1,-1,620000000,501200200,505200200
21900060,[Rot] Dane's Footwork,1,0,[0|0|0],21900000,-1,808110402,-1,-1,0,0,0,-1,-1,620000000,808110402,505200200
21900070,[Sleep] Dane's Footwork,1,0,[0|0|0],21900000,-1,808110202,-1,-1,0,0,0,-1,-1,620000000,808110202,505200200
21905000,[Unique] Dane's Footwork,1,0,[0|0|0],21900000,-1,630000000,501200200,810000000,0,1,0,-1,-1,630000000,501200200,810000000
21905060,[Unique Rot] Dane's Footwork,1,0,[0|0|0],21900000,-1,630000000,808110402,810000000,0,1,0,-1,-1,630000000,808110402,810000000
21905070,[Unique Sleep] Dane's Footwork,1,0,[0|0|0],21900000,-1,630000000,808110202,810000000,0,1,0,-1,-1,630000000,808110202,810000000
22500000,[Rare] Claws of Night,1,0,[0|0|0],22500000,5510,501200200,-1,-1,0,0,0,-1,-1,620000000,501200200,505200200
22500060,[Rot] Claws of Night,1,0,[0|0|0],22500000,5510,808110402,-1,-1,0,0,0,-1,-1,620000000,808110402,505200200
22500070,[Sleep] Claws of Night,1,0,[0|0|0],22500000,5510,808110202,-1,-1,0,0,0,-1,-1,620000000,808110202,505200200
22505000,[Unique] Claws of Night,1,0,[0|0|0],22500000,5510,630000000,501200200,810000000,0,1,0,-1,-1,630000000,501200200,810000000
22505060,[Unique Rot] Claws of Night,1,0,[0|0|0],22500000,5510,630000000,808110402,810000000,0,1,0,-1,-1,630000000,808110402,810000000
22505070,[Unique Sleep] Claws of Night,1,0,[0|0|0],22500000,5510,630000000,808110202,810000000,0,1,0,-1,-1,630000000,808110202,810000000
23500000,[Rare] Devonia's Hammer,1,0,[0|0|0],23500000,-1,501100200,-1,-1,0,0,0,-1,-1,620000000,501100200,505100200
23500060,[Rot] Devonia's Hammer,1,0,[0|0|0],23500000,-1,808110402,-1,-1,0,0,0,-1,-1,620000000,808110402,505100200
23500070,[Sleep] Devonia's Hammer,1,0,[0|0|0],23500000,-1,808110202,-1,-1,0,0,0,-1,-1,620000000,808110202,505100200
23505000,[Unique] Devonia's Hammer,1,0,[0|0|0],23500000,-1,630000000,501100200,810000000,0,1,0,-1,-1,630000000,501100200,810000000
23505060,[Unique Rot] Devonia's Hammer,1,0,[0|0|0],23500000,-1,630000000,808110402,810000000,0,1,0,-1,-1,630000000,808110402,810000000
23505070,[Unique Sleep] Devonia's Hammer,1,0,[0|0|0],23500000,-1,630000000,808110202,810000000,0,1,0,-1,-1,630000000,808110202,810000000
23510000,[Legendary] Shadow Sunflower Blossom,1,0,[0|0|0],23510000,-1,501100200,-1,-1,0,0,0,-1,-1,-1,-1,-1
41080000,[Rare] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,501600200,-1,-1,0,0,0,-1,-1,620000000,501600200,505600200
41080050,[Untyped] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,501600200,-1,-1,0,0,0,-1,-1,620000000,501600200,505600200
41080060,[Rot] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808110412,-1,-1,0,0,0,-1,-1,620000000,808110412,505600200
41080070,[Sleep] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808110212,-1,-1,0,0,0,-1,-1,620000000,808110212,505600200
41080100,[Elemental] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808119982,-1,-1,0,0,0,-1,-1,620000000,808119982,505600200
41080500,[Fire] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808110702,-1,-1,0,0,0,-1,-1,620000000,808110702,505600200
41080600,[Lightning] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808110902,-1,-1,0,0,0,-1,-1,620000000,808110902,505600200
41080700,[Holy] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808111002,-1,-1,0,0,0,-1,-1,620000000,808111002,505600200
41080800,[Magic] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808110802,-1,-1,0,0,0,-1,-1,620000000,808110802,505600200
41080900,[Frost] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808110512,-1,-1,0,0,0,-1,-1,620000000,808110512,505600200
41081000,[Poison] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808110012,-1,-1,0,0,0,-1,-1,620000000,808110012,505600200
41081100,[Blood] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,808110112,-1,-1,0,0,0,-1,-1,620000000,808110112,505600200
41085000,[Unique] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,501600200,811000000,0,1,0,-1,-1,630000000,501600200,811000000
41085050,[Unique Untyped] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,501600200,811000000,0,1,0,-1,-1,630000000,501600200,811000000
41085060,[Unique Rot] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808110412,811000000,0,1,0,-1,-1,630000000,808110412,811000000
41085070,[Unique Sleep] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808110212,811000000,0,1,0,-1,-1,630000000,808110212,811000000
41085100,[Unique Elemental] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808119982,811000000,0,1,0,-1,-1,630000000,808119982,811000000
41085500,[Unique Fire] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808110702,811000000,0,1,0,-1,-1,630000000,808110702,811000000
41085600,[Unique Lightning] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808110902,811000000,0,1,0,-1,-1,630000000,808110902,811000000
41085700,[Unique Holy] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808111002,811000000,0,1,0,-1,-1,630000000,808111002,811000000
41085800,[Unique Magic] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808110802,811000000,0,1,0,-1,-1,630000000,808110802,811000000
41085900,[Unique Frost] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808110512,811000000,0,1,0,-1,-1,630000000,808110512,811000000
41086000,[Unique Poison] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808110012,811000000,0,1,0,-1,-1,630000000,808110012,811000000
41086100,[Unique Blood] Ansbach's Longbow,1,0,[0|0|0],41080000,-1,630000000,808110112,811000000,0,1,0,-1,-1,630000000,808110112,811000000
43090000,[Rare] Repeating Crossbow,1,0,[0|0|0],43090000,-1,501200200,-1,-1,0,0,0,-1,-1,620000000,501200200,505200200
43095000,[Unique] Repeating Crossbow,1,0,[0|0|0],43090000,-1,630000000,501600200,812000000,0,1,0,-1,-1,630000000,501600200,812000000
43100000,[Uncommon] Spread Crossbow,1,0,[0|0|0],43100000,-1,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
43100050,[Untyped] Spread Crossbow,1,0,[0|0|0],43100000,-1,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
62500000,[Uncommon] Dueling Shield,1,0,[0|0|0],6250000,8010,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
62500050,[Untyped] Dueling Shield,1,0,[0|0|0],6250000,8010,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
62500060,[Rot] Dueling Shield,1,0,[0|0|0],6250000,8010,808110401,-1,-1,0,0,0,-1,-1,610000000,808110401,505200100
62500070,[Sleep] Dueling Shield,1,0,[0|0|0],6250000,8010,808110202,-1,-1,0,0,0,-1,-1,610000000,808110202,505200100
62510000,[Uncommon] Carian Thrusting Shield,1,0,[0|0|0],6260000,8010,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
62510050,[Untyped] Carian Thrusting Shield,1,0,[0|0|0],6260000,8010,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
62510060,[Rot] Carian Thrusting Shield,1,0,[0|0|0],6260000,8010,808110401,-1,-1,0,0,0,-1,-1,610000000,808110401,505200100
62510070,[Sleep] Carian Thrusting Shield,1,0,[0|0|0],6260000,8010,808110201,-1,-1,0,0,0,-1,-1,610000000,808110202,505200100
63500000,[Uncommon] Smithscript Dagger,1,0,[0|0|0],6460000,-1,501000100,-1,-1,0,0,0,-1,-1,610000000,501000100,505000100
63500050,[Untyped] Smithscript Dagger,1,0,[0|0|0],6460000,-1,501000100,-1,-1,0,0,0,-1,-1,610000000,501000100,505000100
64500000,[Uncommon] Backhand Blade,1,0,[0|0|0],6450000,10020,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64500050,[Untyped] Backhand Blade,1,0,[0|0|0],6450000,10020,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64500060,[Rot] Backhand Blade,1,0,[0|0|0],6450000,4090,808110401,-1,-1,0,0,0,-1,-1,610000000,808110401,505200100
64500070,[Sleep] Backhand Blade,1,0,[0|0|0],6450000,4090,808110202,-1,-1,0,0,0,-1,-1,610000000,808110202,505200100
64500100,[Elemental] Backhand Blade,1,0,[0|0|0],6450000,10021,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64500500,[Fire] Backhand Blade,1,0,[0|0|0],6450500,10022,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64500600,[Lightning] Backhand Blade,1,0,[0|0|0],6450600,10023,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64500700,[Holy] Backhand Blade,1,0,[0|0|0],6450700,10024,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64500800,[Magic] Backhand Blade,1,0,[0|0|0],6450800,10025,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64500900,[Frost] Backhand Blade,1,0,[0|0|0],6450900,10026,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64501000,[Poison] Backhand Blade,1,0,[0|0|0],6451000,10027,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64501100,[Blood] Backhand Blade,1,0,[0|0|0],6451100,10028,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64501200,[Occult] Backhand Blade,1,0,[0|0|0],6450000,10029,501000100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64510000,[Uncommon] Smithscript Cirque,1,0,[0|0|0],6460000,4090,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64510050,[Untyped] Smithscript Cirque,1,0,[0|0|0],6460000,4090,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
64510060,[Rot] Smithscript Cirque,1,0,[0|0|0],6460000,4090,808110401,-1,-1,0,0,0,-1,-1,610000000,808110401,505200100
64510070,[Sleep] Smithscript Cirque,1,0,[0|0|0],6460000,4090,808110202,-1,-1,0,0,0,-1,-1,620000000,808110202,505200200
64520000,[Rare] Curseblade's Cirque,1,0,[0|0|0],6470000,5350,501200200,-1,-1,0,0,0,-1,-1,620000000,501200200,505200200
64520060,[Rot] Curseblade's Cirque,1,0,[0|0|0],6470000,5350,808110402,-1,-1,0,0,0,-1,-1,620000000,808110402,505200200
64520070,[Sleep] Curseblade's Cirque,1,0,[0|0|0],6470000,5350,808110202,-1,-1,0,0,0,-1,-1,620000000,808110202,505200200
64525000,[Unique] Curseblade's Cirque,1,0,[0|0|0],6470000,5350,630000000,501200200,810000000,0,1,0,-1,-1,630000000,501200200,810000000
64525060,[Unique Rot] Curseblade's Cirque,1,0,[0|0|0],6470000,5350,630000000,808110402,810000000,0,1,0,-1,-1,630000000,808110402,810000000
64525070,[Unique Sleep] Curseblade's Cirque,1,0,[0|0|0],6470000,5350,630000000,808110202,810000000,0,1,0,-1,-1,630000000,808110202,810000000
66500000,[Uncommon] Great Katana,1,0,[0|0|0],6650000,10000,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66500050,[Untyped] Great Katana,1,0,[0|0|0],6650000,10000,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66500060,[Rot] Great Katana,1,0,[0|0|0],6650000,-1,808110401,-1,-1,0,0,0,-1,-1,610000000,808110401,505200100
66500070,[Sleep] Great Katana,1,0,[0|0|0],6650000,-1,808110202,-1,-1,0,0,0,-1,-1,610000000,808110202,505200100
66500100,[Elemental] Great Katana,1,0,[0|0|0],6650000,10001,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66500500,[Fire] Great Katana,1,0,[0|0|0],6650500,10002,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66500600,[Lightning] Great Katana,1,0,[0|0|0],6650600,10003,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66500700,[Holy] Great Katana,1,0,[0|0|0],6650700,10004,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66500800,[Magic] Great Katana,1,0,[0|0|0],6650800,10005,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66500900,[Frost] Great Katana,1,0,[0|0|0],6650900,10006,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66501000,[Poison] Great Katana,1,0,[0|0|0],6651000,10007,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66501100,[Blood] Great Katana,1,0,[0|0|0],6651100,10008,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66501200,[Occult] Great Katana,1,0,[0|0|0],6650000,10009,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
66510000,[Rare] Dragon-Hunter's Great Katana,1,0,[0|0|0],6660000,-1,501000200,-1,-1,0,0,0,-1,-1,620000000,501200200,505200200
66510060,[Rot] Dragon-Hunter's Great Katana,1,0,[0|0|0],6660000,-1,808110402,-1,-1,0,0,0,-1,-1,620000000,808110402,505200200
66510070,[Sleep] Dragon-Hunter's Great Katana,1,0,[0|0|0],6660000,-1,808110202,-1,-1,0,0,0,-1,-1,620000000,808110202,505200200
66515000,[Unique] Dragon-Hunter's Great Katana,1,0,[0|0|0],6660000,-1,630000000,501200200,810000000,0,1,0,-1,-1,630000000,501200200,810000000
66515060,[Unique Rot] Dragon-Hunter's Great Katana,1,0,[0|0|0],6660000,-1,630000000,808110402,810000000,0,1,0,-1,-1,630000000,808110402,810000000
66515070,[Unique Sleep] Dragon-Hunter's Great Katana,1,0,[0|0|0],6660000,-1,630000000,808110202,810000000,0,1,0,-1,-1,630000000,808110202,810000000
66520000,[Rare] Rakshasha's Great Katana,1,0,[0|0|0],6670000,-1,501000200,-1,-1,0,0,0,-1,-1,620000000,501200200,505200200
66520060,[Rot] Rakshasha's Great Katana,1,0,[0|0|0],6670000,-1,808110402,-1,-1,0,0,0,-1,-1,620000000,808110402,505200200
66520070,[Sleep] Rakshasha's Great Katana,1,0,[0|0|0],6670000,-1,808110202,-1,-1,0,0,0,-1,-1,620000000,808110202,505200200
66525000,[Unique] Rakshasha's Great Katana,1,0,[0|0|0],6670000,-1,630000000,501200200,810000000,0,1,0,-1,-1,630000000,501200200,810000000
66525060,[Unique Rot] Rakshasha's Great Katana,1,0,[0|0|0],6670000,-1,630000000,808110402,810000000,0,1,0,-1,-1,630000000,808110402,810000000
66525070,[Unique Sleep] Rakshasha's Great Katana,1,0,[0|0|0],6670000,-1,630000000,808110202,810000000,0,1,0,-1,-1,630000000,808110202,810000000
67500000,[Uncommon] Milady,1,0,[0|0|0],6750000,10010,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67500050,[Untyped] Milady,1,0,[0|0|0],6750000,10010,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67500060,[Rot] Milady,1,0,[0|0|0],6750000,10010,808110401,-1,-1,0,0,0,-1,-1,610000000,808110401,505200100
67500070,[Sleep] Milady,1,0,[0|0|0],6750000,10010,808110202,-1,-1,0,0,0,-1,-1,610000000,808110202,505200100
67500100,[Elemental] Milady,1,0,[0|0|0],6750000,10011,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67500500,[Fire] Milady,1,0,[0|0|0],6750500,10012,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67500600,[Lightning] Milady,1,0,[0|0|0],6750600,10013,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67500700,[Holy] Milady,1,0,[0|0|0],6750700,10014,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67500800,[Magic] Milady,1,0,[0|0|0],6750800,10015,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67500900,[Frost] Milady,1,0,[0|0|0],6750900,10016,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67501000,[Poison] Milady,1,0,[0|0|0],6751000,10017,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67501100,[Blood] Milady,1,0,[0|0|0],6751100,10018,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67501200,[Occult] Milady,1,0,[0|0|0],6750000,10019,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
67510000,[Rare] Leda's Sword,1,0,[0|0|0],6760000,-1,501000200,-1,-1,0,0,0,-1,-1,620000000,501200200,505200200
67510060,[Rot] Leda's Sword,1,0,[0|0|0],6760000,-1,808110402,-1,-1,0,0,0,-1,-1,620000000,808110402,505200200
67510070,[Sleep] Leda's Sword,1,0,[0|0|0],6760000,-1,808110202,-1,-1,0,0,0,-1,-1,620000000,808110202,505200200
67515000,[Unique] Leda's Sword,1,0,[0|0|0],6760000,-1,630000000,501200200,810000000,0,1,0,-1,-1,630000000,501200200,810000000
67515060,[Unique Rot] Leda's Sword,1,0,[0|0|0],6760000,-1,630000000,808110402,810000000,0,1,0,-1,-1,630000000,808110402,810000000
67515070,[Unique Sleep] Leda's Sword,1,0,[0|0|0],6760000,-1,630000000,808110202,810000000,0,1,0,-1,-1,630000000,808110202,810000000
67700000,[Legendary] Rellana's,1,0,[0|0|0],6770000,-1,501200200,-1,-1,0,0,0,-1,-1,-1,-1,-1
70900000,[Uncommon] Sellsword Twinblades,1,0,[0|0|0],7090000,70000000,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70900050,[Untyped] Sellsword Twinblades,1,0,[0|0|0],7090000,70000050,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70900060,[Rot] Sellsword Twinblades,1,0,[0|0|0],7090000,70000050,808110401,-1,-1,0,0,0,-1,-1,610000000,808110401,505200100
70900070,[Sleep] Sellsword Twinblades,1,0,[0|0|0],7090000,70000050,808110201,-1,-1,0,0,0,-1,-1,610000000,808110201,505200100
70900100,[Elemental] Sellsword Twinblades,1,0,[0|0|0],7090000,70000100,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70900500,[Fire] Sellsword Twinblades,1,0,[0|0|0],7090500,70000500,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70900600,[Lightning] Sellsword Twinblades,1,0,[0|0|0],7090600,70000600,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70900700,[Holy] Sellsword Twinblades,1,0,[0|0|0],7090700,70000700,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70900800,[Magic] Sellsword Twinblades,1,0,[0|0|0],7090800,70000800,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70900900,[Frost] Sellsword Twinblades,1,0,[0|0|0],7090900,70000900,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70901000,[Poison] Sellsword Twinblades,1,0,[0|0|0],7091000,70001000,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70901100,[Blood] Sellsword Twinblades,1,0,[0|0|0],7091100,70001100,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
70901200,[Occult] Sellsword Twinblades,1,0,[0|0|0],7090000,70001200,501200100,-1,-1,0,0,0,-1,-1,610000000,501200100,505200100
