ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,pad2,refId,consumeSA,stamina,consumeDurability,category,heroPoint,pad1,
106200105,Throwing Blade - Default,6200,105,1,1,[0|0],200020105,0,27,0,1,0,[0|0]
106200110,Throwing Blade - Default,6200,110,1,1,[0|0],200020110,0,18,0,1,0,[0|0]
106200115,Throwing Blade - Default,6200,115,1,1,[0|0],200020115,0,27,0,1,0,[0|0]
106200120,Throwing Blade - Default,6200,120,1,1,[0|0],200020120,0,13,0,1,0,[0|0]
106200125,Throwing Blade - Default,6200,125,1,1,[0|0],200020125,0,18,0,1,0,[0|0]
106200126,Throwing Blade - Default,6200,126,1,1,[0|0],200020126,0,18,0,1,0,[0|0]
106200130,Throwing Blade - Default,6200,130,1,1,[0|0],200020130,0,10,0,1,0,[0|0]
106200140,Throwing Blade - Default,6200,140,1,1,[0|0],200020140,0,10,0,1,0,[0|0]
106200150,Throwing Blade - Default,6200,150,1,1,[0|0],200020150,0,10,0,1,0,[0|0]
106200160,Throwing Blade - Default,6200,160,1,1,[0|0],200020160,0,17,0,1,0,[0|0]
106200175,Throwing Blade - Default,6200,175,1,1,[0|0],200020175,0,15,0,1,0,[0|0]
106200176,Throwing Blade - Default,6200,176,1,1,[0|0],200020176,0,15,0,1,0,[0|0]
106200180,Throwing Blade - Default,6200,180,1,1,[0|0],200020180,0,17,0,1,0,[0|0]
106200200,Throwing Blade - Default,6200,200,1,1,[0|0],200020200,0,7,0,12,0,[0|0]
106200203,Throwing Blade - Default,6200,203,1,1,[0|0],200020203,0,7,0,12,0,[0|0]
106200210,Throwing Blade - Default,6200,210,1,1,[0|0],200020210,0,7,0,12,0,[0|0]
106200213,Throwing Blade - Default,6200,213,1,1,[0|0],200020213,0,7,0,12,0,[0|0]
106200220,Throwing Blade - Default,6200,220,1,1,[0|0],200020220,0,7,0,12,0,[0|0]
106200223,Throwing Blade - Default,6200,223,1,1,[0|0],200020223,0,7,0,12,0,[0|0]
106200230,Throwing Blade - Default,6200,230,1,1,[0|0],200020230,0,7,0,12,0,[0|0]
106200233,Throwing Blade - Default,6200,233,1,1,[0|0],200020233,0,7,0,12,0,[0|0]
106200240,Throwing Blade - Default,6200,240,1,1,[0|0],200020240,0,7,0,12,0,[0|0]
106200243,Throwing Blade - Default,6200,243,1,1,[0|0],200020243,0,7,0,12,0,[0|0]
106200250,Throwing Blade - Default,6200,250,1,1,[0|0],200020250,0,9,0,12,0,[0|0]
106200253,Throwing Blade - Default,6200,253,1,1,[0|0],200020253,0,9,0,12,0,[0|0]
106200300,Throwing Blade - Default,6200,300,1,1,[0|0],200020300,0,11,0,12,0,[0|0]
106200303,Throwing Blade - Default,6200,303,1,1,[0|0],200020303,0,11,0,12,0,[0|0]
106200305,Throwing Blade - Default,6200,305,1,1,[0|0],200020305,0,16,0,12,0,[0|0]
106200308,Throwing Blade - Default,6200,308,1,1,[0|0],200020308,0,16,0,12,0,[0|0]
106200310,Throwing Blade - Default,6200,310,1,1,[0|0],200020310,0,11,0,12,0,[0|0]
106200313,Throwing Blade - Default,6200,313,1,1,[0|0],200020313,0,11,0,12,0,[0|0]
106200315,Throwing Blade - Default,6200,315,1,1,[0|0],200020315,0,16,0,12,0,[0|0]
106200318,Throwing Blade - Default,6200,318,1,1,[0|0],200020318,0,16,0,12,0,[0|0]
106200320,Throwing Blade - Default,6200,320,1,1,[0|0],200020320,0,9,0,12,0,[0|0]
106200323,Throwing Blade - Default,6200,323,1,1,[0|0],200020323,0,9,0,12,0,[0|0]
106200325,Throwing Blade - Default,6200,325,1,1,[0|0],200020325,0,11,0,12,0,[0|0]
106200328,Throwing Blade - Default,6200,328,1,1,[0|0],200020328,0,11,0,12,0,[0|0]
106200330,Throwing Blade - Default,6200,330,1,1,[0|0],200020330,0,7,0,12,0,[0|0]
106200333,Throwing Blade - Default,6200,333,1,1,[0|0],200020333,0,7,0,12,0,[0|0]
106200340,Throwing Blade - Default,6200,340,1,1,[0|0],200020340,0,7,0,12,0,[0|0]
106200343,Throwing Blade - Default,6200,343,1,1,[0|0],200020343,0,7,0,12,0,[0|0]
106200350,Throwing Blade - Default,6200,350,1,1,[0|0],200020350,0,10,0,12,0,[0|0]
106200353,Throwing Blade - Default,6200,353,1,1,[0|0],200020353,0,10,0,12,0,[0|0]
106200360,Throwing Blade - Default,6200,360,1,1,[0|0],200020360,0,13,0,12,0,[0|0]
106200363,Throwing Blade - Default,6200,363,1,1,[0|0],200020363,0,13,0,12,0,[0|0]
106200375,Throwing Blade - Default,6200,375,1,1,[0|0],200020375,0,10,0,12,0,[0|0]
106200376,Throwing Blade - Default,6200,376,1,1,[0|0],200020376,0,10,0,12,0,[0|0]
106200377,Throwing Blade - Default,6200,377,1,1,[0|0],200020377,0,10,0,12,0,[0|0]
106200378,Throwing Blade - Default,6200,378,1,1,[0|0],200020378,0,10,0,12,0,[0|0]
106200380,Throwing Blade - Default,6200,380,1,1,[0|0],200020380,0,10,0,12,0,[0|0]
106200381,Throwing Blade - Default,6200,381,1,1,[0|0],200020381,0,10,0,12,0,[0|0]
106200400,Throwing Blade - Default,6200,400,1,1,[0|0],200020400,0,12,0,2,0,[0|0]
106200410,Throwing Blade - Default,6200,410,1,1,[0|0],200020410,0,12,0,2,0,[0|0]
106200420,Throwing Blade - Default,6200,420,1,1,[0|0],200020420,0,12,0,2,0,[0|0]
106200430,Throwing Blade - Default,6200,430,1,1,[0|0],200020430,0,12,0,2,0,[0|0]
106200440,Throwing Blade - Default,6200,440,1,1,[0|0],200020440,0,12,0,2,0,[0|0]
106200450,Throwing Blade - Default,6200,450,1,1,[0|0],200020450,0,12,0,2,0,[0|0]
106200460,Throwing Blade - Default,6200,460,1,0,[0|0],6200460,0,0,0,0,0,[0|0]
106200470,Throwing Blade - Default,6200,470,1,0,[0|0],6200470,0,0,0,0,0,[0|0]
106200480,Throwing Blade - Default,6200,480,1,0,[0|0],6200480,0,0,0,0,0,[0|0]
106200500,Throwing Blade - Default,6200,500,1,0,[0|0],6200500,0,16,0,12,0,[0|0]
106200501,Throwing Blade - Default,6200,501,1,0,[0|0],6200501,0,6,0,12,0,[0|0]
106200509,Throwing Blade - Default,6200,509,1,0,[0|0],6200509,0,13,0,12,0,[0|0]
106200510,Throwing Blade - Default,6200,510,1,0,[0|0],6200510,0,13,0,12,0,[0|0]
106200511,Throwing Blade - Default,6200,511,1,0,[0|0],6200511,0,13,0,12,0,[0|0]
106200530,Throwing Blade - Default,6200,530,1,0,[0|0],6200530,0,16,0,12,0,[0|0]
106200531,Throwing Blade - Default,6200,531,1,0,[0|0],6200531,0,6,0,12,0,[0|0]
106200550,Throwing Blade - Default,6200,550,1,0,[0|0],6200550,0,16,0,12,0,[0|0]
106200560,Throwing Blade - Default,6200,560,1,0,[0|0],6200560,0,16,0,12,0,[0|0]
106200561,Throwing Blade - Default,6200,561,1,0,[0|0],6200561,0,6,0,12,0,[0|0]
106200590,Throwing Blade - Default,6200,590,1,0,[0|0],6200590,0,0,0,0,0,[0|0]
106200591,Throwing Blade - Default,6200,591,1,0,[0|0],6200591,0,10,0,0,0,[0|0]
106200600,Throwing Blade - Default,6200,600,1,1,[0|0],200020600,0,7,0,12,0,[0|0]
106200605,Throwing Blade - Default,6200,605,1,1,[0|0],200020605,0,7,0,12,0,[0|0]
106200610,Throwing Blade - Default,6200,610,1,1,[0|0],200020610,0,7,0,12,0,[0|0]
106200630,Throwing Blade - Default,6200,630,1,1,[0|0],200020630,0,0,0,12,0,[0|0]
106200632,Throwing Blade - Default,6200,632,1,1,[0|0],200020632,0,12,0,12,0,[0|0]
106200635,Throwing Blade - Default,6200,635,1,1,[0|0],200020635,0,21,0,12,0,[0|0]
106200800,Throwing Blade - Default,6200,800,1,1,[0|0],200020800,0,7,0,1,0,[0|0]
106200805,Throwing Blade - Default,6200,805,1,1,[0|0],200020805,0,7,0,2,0,[0|0]
106200810,Throwing Blade - Default,6200,810,1,1,[0|0],200020810,0,7,0,1,0,[0|0]
106200815,Throwing Blade - Default,6200,815,1,1,[0|0],200020815,0,7,0,2,0,[0|0]
106200820,Throwing Blade - Default,6200,820,1,1,[0|0],200020820,0,7,0,1,0,[0|0]
106200825,Throwing Blade - Default,6200,825,1,1,[0|0],200020825,0,7,0,2,0,[0|0]
106200830,Throwing Blade - Default,6200,830,1,1,[0|0],200020830,0,7,0,1,0,[0|0]
106200835,Throwing Blade - Default,6200,835,1,1,[0|0],200020835,0,7,0,2,0,[0|0]
106200840,Throwing Blade - Default,6200,840,1,1,[0|0],200020840,0,7,0,1,0,[0|0]
106200845,Throwing Blade - Default,6200,845,1,1,[0|0],200020845,0,7,0,2,0,[0|0]
106200850,Throwing Blade - Default,6200,850,1,1,[0|0],200020850,0,7,0,1,0,[0|0]
106200855,Throwing Blade - Default,6200,855,1,1,[0|0],200020855,0,7,0,2,0,[0|0]
106200860,Throwing Blade - Default,6200,860,1,1,[0|0],200020860,0,9,0,1,0,[0|0]
106200865,Throwing Blade - Default,6200,865,1,1,[0|0],200020865,0,9,0,2,0,[0|0]
106200870,Throwing Blade - Default,6200,870,1,1,[0|0],200020870,0,7,0,1,0,[0|0]
106200875,Throwing Blade - Default,6200,875,1,1,[0|0],200020875,0,7,0,2,0,[0|0]
106200880,Throwing Blade - Default,6200,880,1,1,[0|0],200020880,0,7,0,1,0,[0|0]
106200885,Throwing Blade - Default,6200,885,1,1,[0|0],200020885,0,7,0,2,0,[0|0]
106200890,Throwing Blade - Default,6200,890,1,1,[0|0],200020890,0,10,0,1,0,[0|0]
106200895,Throwing Blade - Default,6200,895,1,1,[0|0],200020895,0,10,0,2,0,[0|0]
106200899,Throwing Blade - Default,6200,899,1,1,[0|0],200020899,0,0,0,1,0,[0|0]
106300000,Hand-to-Hand - Default,6300,0,1,0,[0|0],6300000,0,5,0,1,0,[0|0]
106300001,Hand-to-Hand - Default,6300,1,1,1,[0|0],200030001,0,0,0,12,0,[0|0]
106300002,Hand-to-Hand - Default,6300,2,1,1,[0|0],200030002,0,0,0,12,0,[0|0]
106300003,Hand-to-Hand - Default,6300,3,1,1,[0|0],200030003,0,0,0,1,0,[0|0]
106300004,Hand-to-Hand - Default,6300,4,1,1,[0|0],200030004,0,0,0,2,0,[0|0]
106300010,Hand-to-Hand - Default,6300,10,1,0,[0|0],6300010,0,5,0,1,0,[0|0]
106300020,Hand-to-Hand - Default,6300,20,1,0,[0|0],6300020,0,5,0,1,0,[0|0]
106300021,Hand-to-Hand - Default,6300,21,1,0,[0|0],6300021,0,0,0,1,0,[0|0]
106300030,Hand-to-Hand - Default,6300,30,1,0,[0|0],6300030,0,5,0,1,0,[0|0]
106300031,Hand-to-Hand - Default,6300,31,1,0,[0|0],6300031,0,0,0,1,0,[0|0]
106300040,Hand-to-Hand - Default,6300,40,1,0,[0|0],6300040,0,5,0,1,0,[0|0]
106300050,Hand-to-Hand - Default,6300,50,1,0,[0|0],6300050,0,5,0,1,0,[0|0]
106300051,Hand-to-Hand - Default,6300,51,1,0,[0|0],6300051,0,0,0,1,0,[0|0]
106300060,Hand-to-Hand - Default,6300,60,1,1,[0|0],200030060,0,0,0,1,0,[0|0]
106300061,Hand-to-Hand - Default,6300,61,1,1,[0|0],200030061,0,0,0,1,0,[0|0]
106300062,Hand-to-Hand - Default,6300,62,1,1,[0|0],200030062,0,0,0,1,0,[0|0]
106300100,Hand-to-Hand - Default,6300,100,1,0,[0|0],6300100,0,8,0,1,0,[0|0]
106300101,Hand-to-Hand - Default,6300,101,1,0,[0|0],6300101,0,0,0,1,0,[0|0]
106300102,Hand-to-Hand - Default,6300,102,1,1,[0|0],200030102,0,0,0,1,0,[0|0]
106300105,Hand-to-Hand - Default,6300,105,1,0,[0|0],6300105,0,15,0,1,0,[0|0]
106300106,Hand-to-Hand - Default,6300,106,1,0,[0|0],6300106,0,0,0,1,0,[0|0]
106300107,Hand-to-Hand - Default,6300,107,1,1,[0|0],200030107,0,0,0,1,0,[0|0]
106300110,Hand-to-Hand - Default,6300,110,1,0,[0|0],6300110,0,9,0,1,0,[0|0]
106300112,Hand-to-Hand - Default,6300,112,1,1,[0|0],200030112,0,0,0,1,0,[0|0]
106300115,Hand-to-Hand - Default,6300,115,1,0,[0|0],6300115,0,15,0,1,0,[0|0]
106300117,Hand-to-Hand - Default,6300,117,1,1,[0|0],200030117,0,0,0,1,0,[0|0]
106300120,Hand-to-Hand - Default,6300,120,1,0,[0|0],6300120,0,6,0,1,0,[0|0]
106300125,Hand-to-Hand - Default,6300,125,1,0,[0|0],6300125,0,8,0,1,0,[0|0]
106300126,Hand-to-Hand - Default,6300,126,1,0,[0|0],6300126,0,0,0,1,0,[0|0]
106300128,Hand-to-Hand - Default,6300,128,1,1,[0|0],200030128,0,0,0,1,0,[0|0]
106300130,Hand-to-Hand - Default,6300,130,1,0,[0|0],6300130,0,4,0,1,0,[0|0]
106300131,Hand-to-Hand - Default,6300,131,1,0,[0|0],6300131,0,0,0,1,0,[0|0]
106300140,Hand-to-Hand - Default,6300,140,1,0,[0|0],6300140,0,5,0,1,0,[0|0]
106300141,Hand-to-Hand - Default,6300,141,1,0,[0|0],6300141,0,0,0,1,0,[0|0]
106300150,Hand-to-Hand - Default,6300,150,1,0,[0|0],6300150,0,4,0,1,0,[0|0]
106300160,Hand-to-Hand - Default,6300,160,1,0,[0|0],6300160,0,8,0,1,0,[0|0]
106300162,Hand-to-Hand - Default,6300,162,1,1,[0|0],200030162,0,0,0,1,0,[0|0]
106300180,Hand-to-Hand - Default,6300,180,1,0,[0|0],6300180,0,8,0,1,0,[0|0]
106300181,Hand-to-Hand - Default,6300,181,1,0,[0|0],6300181,0,0,0,1,0,[0|0]
106300182,Hand-to-Hand - Default,6300,182,1,1,[0|0],200030182,0,0,0,1,0,[0|0]
106300200,Hand-to-Hand - Default,6300,200,1,0,[0|0],6300200,0,4,0,12,0,[0|0]
106300203,Hand-to-Hand - Default,6300,203,1,0,[0|0],6300203,0,4,0,12,0,[0|0]
106300210,Hand-to-Hand - Default,6300,210,1,0,[0|0],6300210,0,4,0,12,0,[0|0]
106300211,Hand-to-Hand - Default,6300,211,1,0,[0|0],6300211,0,0,0,12,0,[0|0]
106300213,Hand-to-Hand - Default,6300,213,1,0,[0|0],6300213,0,4,0,12,0,[0|0]
106300214,Hand-to-Hand - Default,6300,214,1,0,[0|0],6300214,0,0,0,12,0,[0|0]
106300220,Hand-to-Hand - Default,6300,220,1,0,[0|0],6300220,0,4,0,12,0,[0|0]
106300223,Hand-to-Hand - Default,6300,223,1,0,[0|0],6300223,0,4,0,12,0,[0|0]
106300224,Hand-to-Hand - Default,6300,224,1,0,[0|0],6300224,0,0,0,12,0,[0|0]
106300230,Hand-to-Hand - Default,6300,230,1,0,[0|0],6300230,0,4,0,12,0,[0|0]
106300233,Hand-to-Hand - Default,6300,233,1,0,[0|0],6300233,0,4,0,12,0,[0|0]
106300240,Hand-to-Hand - Default,6300,240,1,0,[0|0],6300240,0,4,0,12,0,[0|0]
106300241,Hand-to-Hand - Default,6300,241,1,0,[0|0],6300241,0,0,0,12,0,[0|0]
106300243,Hand-to-Hand - Default,6300,243,1,0,[0|0],6300243,0,4,0,12,0,[0|0]
106300250,Hand-to-Hand - Default,6300,250,1,0,[0|0],6300250,0,4,0,12,0,[0|0]
106300253,Hand-to-Hand - Default,6300,253,1,0,[0|0],6300253,0,4,0,12,0,[0|0]
106300300,Hand-to-Hand - Default,6300,300,1,0,[0|0],6300300,0,8,0,12,0,[0|0]
106300302,Hand-to-Hand - Default,6300,302,1,1,[0|0],200030302,0,0,0,12,0,[0|0]
106300303,Hand-to-Hand - Default,6300,303,1,0,[0|0],6300303,0,8,0,12,0,[0|0]
106300304,Hand-to-Hand - Default,6300,304,1,0,[0|0],6300304,0,0,0,12,0,[0|0]
106300305,Hand-to-Hand - Default,6300,305,1,0,[0|0],6300305,0,13,0,12,0,[0|0]
106300307,Hand-to-Hand - Default,6300,307,1,1,[0|0],200030307,0,0,0,12,0,[0|0]
106300308,Hand-to-Hand - Default,6300,308,1,0,[0|0],6300308,0,13,0,12,0,[0|0]
106300309,Hand-to-Hand - Default,6300,309,1,0,[0|0],6300309,0,0,0,12,0,[0|0]
106300310,Hand-to-Hand - Default,6300,310,1,0,[0|0],6300310,0,9,0,12,0,[0|0]
106300311,Hand-to-Hand - Default,6300,311,1,0,[0|0],6300311,0,0,0,12,0,[0|0]
106300312,Hand-to-Hand - Default,6300,312,1,1,[0|0],200030312,0,0,0,12,0,[0|0]
106300313,Hand-to-Hand - Default,6300,313,1,0,[0|0],6300313,0,9,0,12,0,[0|0]
106300314,Hand-to-Hand - Default,6300,314,1,0,[0|0],6300314,0,0,0,12,0,[0|0]
106300315,Hand-to-Hand - Default,6300,315,1,0,[0|0],6300315,0,14,0,12,0,[0|0]
106300316,Hand-to-Hand - Default,6300,316,1,0,[0|0],6300316,0,0,0,12,0,[0|0]
106300317,Hand-to-Hand - Default,6300,317,1,1,[0|0],200030317,0,0,0,12,0,[0|0]
106300318,Hand-to-Hand - Default,6300,318,1,0,[0|0],6300318,0,14,0,12,0,[0|0]
106300319,Hand-to-Hand - Default,6300,319,1,0,[0|0],6300319,0,0,0,12,0,[0|0]
106300320,Hand-to-Hand - Default,6300,320,1,0,[0|0],6300320,0,6,0,12,0,[0|0]
106300323,Hand-to-Hand - Default,6300,323,1,0,[0|0],6300323,0,6,0,12,0,[0|0]
106300325,Hand-to-Hand - Default,6300,325,1,0,[0|0],6300325,0,9,0,12,0,[0|0]
106300326,Hand-to-Hand - Default,6300,326,1,0,[0|0],6300326,0,0,0,12,0,[0|0]
106300327,Hand-to-Hand - Default,6300,327,1,1,[0|0],200030327,0,0,0,12,0,[0|0]
106300328,Hand-to-Hand - Default,6300,328,1,0,[0|0],6300328,0,9,0,12,0,[0|0]
106300329,Hand-to-Hand - Default,6300,329,1,0,[0|0],6300329,0,0,0,12,0,[0|0]
106300330,Hand-to-Hand - Default,6300,330,1,0,[0|0],6300330,0,4,0,12,0,[0|0]
106300333,Hand-to-Hand - Default,6300,333,1,0,[0|0],6300333,0,4,0,12,0,[0|0]
106300334,Hand-to-Hand - Default,6300,334,1,0,[0|0],6300334,0,0,0,12,0,[0|0]
106300340,Hand-to-Hand - Default,6300,340,1,0,[0|0],6300340,0,4,0,12,0,[0|0]
106300341,Hand-to-Hand - Default,6300,341,1,0,[0|0],6300341,0,0,0,12,0,[0|0]
106300343,Hand-to-Hand - Default,6300,343,1,0,[0|0],6300343,0,4,0,12,0,[0|0]
106300350,Hand-to-Hand - Default,6300,350,1,0,[0|0],6300350,0,4,0,12,0,[0|0]
106300353,Hand-to-Hand - Default,6300,353,1,0,[0|0],6300353,0,4,0,12,0,[0|0]
106300360,Hand-to-Hand - Default,6300,360,1,0,[0|0],6300360,0,9,0,12,0,[0|0]
106300362,Hand-to-Hand - Default,6300,362,1,1,[0|0],200030362,0,0,0,12,0,[0|0]
106300363,Hand-to-Hand - Default,6300,363,1,0,[0|0],6300363,0,9,0,12,0,[0|0]
106300364,Hand-to-Hand - Default,6300,364,1,1,[0|0],200030364,0,0,0,12,0,[0|0]
106300380,Hand-to-Hand - Default,6300,380,1,0,[0|0],6300380,0,9,0,12,0,[0|0]
106300381,Hand-to-Hand - Default,6300,381,1,0,[0|0],6300381,0,9,0,12,0,[0|0]
106300382,Hand-to-Hand - Default,6300,382,1,1,[0|0],200030382,0,0,0,12,0,[0|0]
106300383,Hand-to-Hand - Default,6300,383,1,1,[0|0],200030383,0,0,0,12,0,[0|0]
106300400,Hand-to-Hand - Default,6300,400,1,0,[0|0],6300400,0,5,0,2,0,[0|0]
106300410,Hand-to-Hand - Default,6300,410,1,0,[0|0],6300410,0,5,0,2,0,[0|0]
106300420,Hand-to-Hand - Default,6300,420,1,0,[0|0],6300420,0,5,0,2,0,[0|0]
106300421,Hand-to-Hand - Default,6300,421,1,0,[0|0],6300421,0,0,0,2,0,[0|0]
106300430,Hand-to-Hand - Default,6300,430,1,0,[0|0],6300430,0,5,0,2,0,[0|0]
106300431,Hand-to-Hand - Default,6300,431,1,0,[0|0],6300431,0,0,0,2,0,[0|0]
106300440,Hand-to-Hand - Default,6300,440,1,0,[0|0],6300440,0,5,0,2,0,[0|0]
106300450,Hand-to-Hand - Default,6300,450,1,0,[0|0],6300450,0,5,0,2,0,[0|0]
106300451,Hand-to-Hand - Default,6300,451,1,0,[0|0],6300451,0,0,0,2,0,[0|0]
106300460,Hand-to-Hand - Default,6300,460,1,0,[0|0],6300460,0,0,0,0,0,[0|0]
106300470,Hand-to-Hand - Default,6300,470,1,0,[0|0],6300470,0,0,0,0,0,[0|0]
106300480,Hand-to-Hand - Default,6300,480,1,0,[0|0],6300480,0,0,0,0,0,[0|0]
106300500,Hand-to-Hand - Default,6300,500,1,0,[0|0],6300500,0,4,0,12,0,[0|0]
106300501,Hand-to-Hand - Default,6300,501,1,0,[0|0],6300501,0,4,0,12,0,[0|0]
106300509,Hand-to-Hand - Default,6300,509,1,0,[0|0],6300509,0,4,0,12,0,[0|0]
106300510,Hand-to-Hand - Default,6300,510,1,0,[0|0],6300510,0,4,0,12,0,[0|0]
106300511,Hand-to-Hand - Default,6300,511,1,0,[0|0],6300511,0,4,0,12,0,[0|0]
106300530,Hand-to-Hand - Default,6300,530,1,0,[0|0],6300530,0,4,0,12,0,[0|0]
106300531,Hand-to-Hand - Default,6300,531,1,0,[0|0],6300531,0,4,0,12,0,[0|0]
106300550,Hand-to-Hand - Default,6300,550,1,0,[0|0],6300550,0,9,0,12,0,[0|0]
106300560,Hand-to-Hand - Default,6300,560,1,0,[0|0],6300560,0,4,0,12,0,[0|0]
106300561,Hand-to-Hand - Default,6300,561,1,0,[0|0],6300561,0,4,0,12,0,[0|0]
106300590,Hand-to-Hand - Default,6300,590,1,0,[0|0],6300590,0,0,0,0,0,[0|0]
106300591,Hand-to-Hand - Default,6300,591,1,0,[0|0],6300591,0,6,0,0,0,[0|0]
106300600,Hand-to-Hand - Default,6300,600,1,0,[0|0],6300600,0,5,0,12,0,[0|0]
106300605,Hand-to-Hand - Default,6300,605,1,0,[0|0],6300605,0,5,0,12,0,[0|0]
106300610,Hand-to-Hand - Default,6300,610,1,0,[0|0],6300610,0,5,0,12,0,[0|0]
106300630,Hand-to-Hand - Default,6300,630,1,0,[0|0],6300630,0,0,0,12,0,[0|0]
106300632,Hand-to-Hand - Default,6300,632,1,0,[0|0],6300632,0,9,0,12,0,[0|0]
106300633,Hand-to-Hand - Default,6300,633,1,1,[0|0],200030633,0,0,0,12,0,[0|0]
106300635,Hand-to-Hand - Default,6300,635,1,0,[0|0],6300635,0,15,0,12,0,[0|0]
106300636,Hand-to-Hand - Default,6300,636,1,1,[0|0],200030636,0,0,0,12,0,[0|0]
106300700,Hand-to-Hand - Default,6300,700,1,0,[0|0],6300700,0,5,0,12,0,[0|0]
106300705,Hand-to-Hand - Default,6300,705,1,0,[0|0],6300705,0,5,0,12,0,[0|0]
106300710,Hand-to-Hand - Default,6300,710,1,0,[0|0],6300710,0,5,0,12,0,[0|0]
106300730,Hand-to-Hand - Default,6300,730,1,0,[0|0],6300730,0,0,0,12,0,[0|0]
106300732,Hand-to-Hand - Default,6300,732,1,0,[0|0],6300732,0,9,0,12,0,[0|0]
106300733,Hand-to-Hand - Default,6300,733,1,1,[0|0],200030733,0,0,0,12,0,[0|0]
106300735,Hand-to-Hand - Default,6300,735,1,0,[0|0],6300735,0,15,0,12,0,[0|0]
106300736,Hand-to-Hand - Default,6300,736,1,1,[0|0],200030736,0,0,0,12,0,[0|0]
106300800,Hand-to-Hand - Default,6300,800,1,0,[0|0],6300800,0,4,0,1,0,[0|0]
106300805,Hand-to-Hand - Default,6300,805,1,0,[0|0],6300805,0,4,0,2,0,[0|0]
106300810,Hand-to-Hand - Default,6300,810,1,0,[0|0],6300810,0,4,0,1,0,[0|0]
106300811,Hand-to-Hand - Default,6300,811,1,0,[0|0],6300811,0,0,0,1,0,[0|0]
106300815,Hand-to-Hand - Default,6300,815,1,0,[0|0],6300815,0,4,0,1,0,[0|0]
106300816,Hand-to-Hand - Default,6300,816,1,0,[0|0],6300816,0,0,0,1,0,[0|0]
106300820,Hand-to-Hand - Default,6300,820,1,0,[0|0],6300820,0,4,0,1,0,[0|0]
106300825,Hand-to-Hand - Default,6300,825,1,0,[0|0],6300825,0,4,0,2,0,[0|0]
106300826,Hand-to-Hand - Default,6300,826,1,0,[0|0],6300826,0,0,0,2,0,[0|0]
106300830,Hand-to-Hand - Default,6300,830,1,0,[0|0],6300830,0,4,0,1,0,[0|0]
106300835,Hand-to-Hand - Default,6300,835,1,0,[0|0],6300835,0,4,0,2,0,[0|0]
106300840,Hand-to-Hand - Default,6300,840,1,0,[0|0],6300840,0,4,0,1,0,[0|0]
106300841,Hand-to-Hand - Default,6300,841,1,0,[0|0],6300841,0,0,0,1,0,[0|0]
106300845,Hand-to-Hand - Default,6300,845,1,0,[0|0],6300845,0,4,0,2,0,[0|0]
106300850,Hand-to-Hand - Default,6300,850,1,0,[0|0],6300850,0,4,0,1,0,[0|0]
106300855,Hand-to-Hand - Default,6300,855,1,0,[0|0],6300855,0,4,0,2,0,[0|0]
106300860,Hand-to-Hand - Default,6300,860,1,0,[0|0],6300860,0,6,0,1,0,[0|0]
106300865,Hand-to-Hand - Default,6300,865,1,0,[0|0],6300865,0,6,0,2,0,[0|0]
106300870,Hand-to-Hand - Default,6300,870,1,0,[0|0],6300870,0,4,0,1,0,[0|0]
106300875,Hand-to-Hand - Default,6300,875,1,0,[0|0],6300875,0,4,0,2,0,[0|0]
106300876,Hand-to-Hand - Default,6300,876,1,0,[0|0],6300876,0,0,0,2,0,[0|0]
106300880,Hand-to-Hand - Default,6300,880,1,0,[0|0],6300880,0,4,0,1,0,[0|0]
106300881,Hand-to-Hand - Default,6300,881,1,0,[0|0],6300881,0,0,0,1,0,[0|0]
106300885,Hand-to-Hand - Default,6300,885,1,0,[0|0],6300885,0,4,0,2,0,[0|0]
106300890,Hand-to-Hand - Default,6300,890,1,0,[0|0],6300890,0,9,0,1,0,[0|0]
106300891,Hand-to-Hand - Default,6300,891,1,1,[0|0],200030891,0,0,0,1,0,[0|0]
106300895,Hand-to-Hand - Default,6300,895,1,0,[0|0],6300895,0,9,0,2,0,[0|0]
106300896,Hand-to-Hand - Default,6300,896,1,1,[0|0],200030896,0,0,0,2,0,[0|0]
106301000,Dane's Footwork -,6301,0,1,0,[0|0],6301000,0,5,0,1,0,[0|0]
106301009,Dane's Footwork -,6301,9,1,0,[0|0],6301009,0,0,0,1,0,[0|0]
106301060,Dane's Footwork -,6301,60,1,1,[0|0],200031060,0,0,0,12,0,[0|0]
106301061,Dane's Footwork -,6301,61,1,1,[0|0],200031061,0,0,0,12,0,[0|0]
106301100,Dane's Footwork -,6301,100,1,0,[0|0],6301100,0,8,0,1,0,[0|0]
106301101,Dane's Footwork -,6301,101,1,0,[0|0],6301101,0,0,0,1,0,[0|0]
106301102,Dane's Footwork -,6301,102,1,1,[0|0],200031102,0,0,0,1,0,[0|0]
106301105,Dane's Footwork -,6301,105,1,0,[0|0],6301105,0,15,0,1,0,[0|0]
106301106,Dane's Footwork -,6301,106,1,0,[0|0],6301106,0,0,0,1,0,[0|0]
106301107,Dane's Footwork -,6301,107,1,1,[0|0],200031107,0,0,0,1,0,[0|0]
106301110,Dane's Footwork -,6301,110,1,0,[0|0],6301110,0,9,0,1,0,[0|0]
106301111,Dane's Footwork -,6301,111,1,0,[0|0],6301111,0,0,0,1,0,[0|0]
106301112,Dane's Footwork -,6301,112,1,1,[0|0],200031112,0,0,0,1,0,[0|0]
